baseline_http_rate,baseline_http_duration_mean,baseline_http_duration_median,baseline_http_duration_p95,baseline_cpu_energy,graphcl_http_rate,graphcl_http_duration_mean,graphcl_http_duration_median,graphcl_http_duration_p95,graphcl_cpu_energy
61.02631634518676,6700.558381055159,6639.384518,14947.7075324,1522629319.7277637,126.05289625276126,3228.071569427595,22.7883595,13406.06144725,1131642352.7694635
60.622955648873976,6734.265522836597,6326.682716,14428.35284075,1500019283.048614,133.46378345932166,3037.742579505087,28.359503500000002,12755.035834,1129923020.451805
67.41545865934604,5999.715573872881,5577.257634,13024.1310109,1335671400.9091728,130.95077964694102,3115.6888770840255,21.0256665,13944.519984499986,1200991272.403809
61.69249835618172,6608.228295640836,6023.24597,14224.6740433,1388894671.1861072,126.80031323191372,3230.6907804659,23.2157835,13437.0632157,1309039642.4420567
58.08267820679394,7037.258811727954,6343.586525,15373.297544,1052336623.2183915,126.27321923502646,3218.2517418111233,26.125289,13838.7717855,1030790570.0554937
